Date,Session ID,Time,Hall,Session Type,Title,Chairs,Presentation ID,Presentation Time,Presentation Title,Presenter
11 April 2025,KN158,11:00 - 12:00,1,ePoster Flash Session,Bugs breaking the blood-brain barrier,Emmanuelle Cambau; France); Kathryn Holt; United Kingdom),F125,11:00,- 12:00,"Arena 4
ePoster Flash Session
Bugs breaking the blood-brain barrier
Chair Markus Zeitlinger (Vienna, Austria)"
11 April 2025,KN158,11:00 - 12:00,1,,,Emmanuelle Cambau; France); Kathryn Holt; United Kingdom),K0437,11:00,,"Stewart T. Cole (Paris, France)"
11 April 2025,SY162,11:00 - 12:00,11,,,Lucy Catteau; Belgium); Priya Nori; United States),Y162,11:00,- 12:00,"Hall 11
1-hour Symposium
Antimicrobial stewardship across the lifespan from paediatrics to geriatrics
Chairs Lucy Catteau (Brussels, Belgium)"
11 April 2025,SY162,11:00 - 12:00,11,,,Lucy Catteau; Belgium); Priya Nori; United States),S0444,11:00,,"Antimicrobial Stewardship in paediatrics across 
different settings Taylor Morrisette (Charleston, 
United States)"
11 April 2025,SY162,11:00 - 12:00,11,,,Lucy Catteau; Belgium); Priya Nori; United States),S0445,11:30,Stewardship in geriatrics:,"an exceedingly important 
target Dafna Yahav (Ramat-Gan, Israel)"
11 April 2025,ME166,11:00 - 12:00,13,Meet-the-Expert,Implementing AI in microbiological diagnostics: practical steps and quality,,M0452,11:00,,"Oliver Nolte (Zürich, Switzerland)"
11 April 2025,ME166,11:00 - 12:00,13,Meet-the-Expert,Implementing AI in microbiological diagnostics: practical steps and quality,,M0453,11:12,,"Jennifer Dien Bard (Los Angeles, United States)"
11 April 2025,SY163,11:00 - 12:00,14,,,Benedikt Huttner; Switzerland); Mirfin Mpundu; Zambia),Y163,11:00,- 12:00,"Hall 14
1-hour Symposium
People-centred approach to strengthening the AMR response at primary care
Chairs Benedikt Huttner (Geneva, Switzerland)"
11 April 2025,SY163,11:00 - 12:00,14,,,Benedikt Huttner; Switzerland); Mirfin Mpundu; Zambia),S0446,11:00,Implementation of WHO’,"s people-centred 
interventions Nienke Van De sanDe Bruinsma 
(Geneva, Switzerland)"
11 April 2025,SY163,11:00 - 12:00,14,,,Benedikt Huttner; Switzerland); Mirfin Mpundu; Zambia),S0447,11:30,,"Opportunities for strengthening AMR interventions in 
primary healthcare Sholpan Kaliyeva (Karaganda City, 
Kazakhstan)"
11 April 2025,OS122,11:00 - 12:00,16,1-hour Oral Session,Serious games - a serious business,Christian Kraef; Denmark); Galadriel Pellejero-Sagastizábal; Spain); O0878  The development process; impact and; implementation of an educational VR-module in; infection prevention and control for medical students; and healthcare workers in The Netherlands. A.; Tostmann*; Netherlands); O. Coenen-; Bouwman; B. Schippers; F. Luk; M. Graner; F. Van; Hoek; N. Stikkelbroeck; M. Dronkers; O0879  Impact of Professional Background on Performance; in ToREIMC: A Gamified Medical Knowledge; Platform A. Blanco-Di Matteo*; Spain); M.; Morante Ruiz; M. Riesgo Magaña; M. Martín García; O0880  Serious games and storytelling to enhance; adolescents' capabilities for decision-making; regarding meningococcal vaccination: a monocenter; study T. Morris*; France); S. Essalim; K.; Atroune; V. Ronat; M. Moulin; R. Eichel; E. Botelho-; Nevers; A. Gagneux-Brunon; O0881  ‘The Sepsis Olympics': Raising awareness of the; Sepsis 6 care bundle in an Irish Hospital through a; clinical challenge game. C. Uhomoibhi*; Ireland); K. Costelloe; J. Harte; N. Power; E. De Barra; O0882  Improvement of learners' confidence in antibiotic management by an interdisciplinary annual multi-; centred webinar A. Friedrichs*; Germany); E.; Kramme; T. Koch; J. Jochum; A. Van Der Linde; H.; Gerth; F. Jahn; A. Neubert,S122,11:00,- 12:00,"Hall 16
1-hour Oral Session
Serious games - a serious business
Chairs Christian Kraef (Copenhagen, Denmark)"
11 April 2025,SY159,11:00 - 12:00,2,,,Daniela Maric; Serbia); Mojca Maticic; Slovenia),Y159,11:00,- 12:00,"Hall 2
1-hour Symposium
Beat the cancer by beating the infections
Chairs Daniela Maric (Novi Sad, Serbia)"
11 April 2025,SY159,11:00 - 12:00,2,,,Daniela Maric; Serbia); Mojca Maticic; Slovenia),S0438,11:00,Prevention of infection-associated cancer:,"learning 
from each other Catharina Alberts (Amsterdam, 
Netherlands)"
11 April 2025,SY159,11:00 - 12:00,2,,,Daniela Maric; Serbia); Mojca Maticic; Slovenia),S0439,11:30,Test and treat early to prevent cancer:,"hepatitis B and 
hepatitis C Francesco Negro (Geneva, Switzerland)"
11 April 2025,SY160,11:00 - 12:00,4,,,Agnes Hajdu; Hungary); Iris K. Minichmayr; Austria),S0440,11:00,The dosing perspective:,"towards individualised 
treatment strategies Thomas Tängdén (Uppsala, 
Sweden)"
11 April 2025,SY160,11:00 - 12:00,4,,,Agnes Hajdu; Hungary); Iris K. Minichmayr; Austria),S0441,11:30,The infection control perspective:,"advancing patient-
centred approaches Alessia Savoldi (Verona, Italy)"
11 April 2025,SY161,11:00 - 12:00,5,,,Andreas H. Groll; Germany); Adilia Warris; United Kingdom),S0442,11:00,,"Emerging fungal infections in immunocompromised 
and geographically exposed children Laura Ferreras-
Antolin (London, United Kingdom)"
11 April 2025,SY161,11:00 - 12:00,5,,,Andreas H. Groll; Germany); Adilia Warris; United Kingdom),S0443,11:30,,"Best available treatments and options for children in 
resource-limited settings Fabianne Carlesse (Sao 
Paulo, Brazil)"
11 April 2025,OS118,11:00 - 12:00,6,1-hour Oral Session,Plasmids as a powerful tool of antibiotic resistance spread,,S118,11:00,- 12:00,"Hall 6
1-hour Oral Session
Plasmids as a powerful tool of antibiotic resistance spread
Chair Monika Dolejska (Pilsen, Czech Republic)"
11 April 2025,SY162,11:00 - 12:00,11,,,Lucy Catteau; Belgium); Priya Nori; United States),Y162,11:00,- 12:00,"Hall 11
1-hour Symposium
Antimicrobial stewardship across the lifespan from paediatrics to geriatrics
Chairs Lucy Catteau (Brussels, Belgium)"
11 April 2025,SY162,11:00 - 12:00,11,,,Lucy Catteau; Belgium); Priya Nori; United States),S0444,11:00,,"Antimicrobial Stewardship in paediatrics across 
different settings Taylor Morrisette (Charleston, 
United States)"
11 April 2025,SY162,11:00 - 12:00,11,,,Lucy Catteau; Belgium); Priya Nori; United States),S0445,11:30,Stewardship in geriatrics:,"an exceedingly important 
target Dafna Yahav (Ramat-Gan, Israel)"
11 April 2025,ME166,11:00 - 12:00,13,Meet-the-Expert,Implementing AI in microbiological diagnostics: practical steps and quality,,M0452,11:00,,"Oliver Nolte (Zürich, Switzerland)"
11 April 2025,ME166,11:00 - 12:00,13,Meet-the-Expert,Implementing AI in microbiological diagnostics: practical steps and quality,,M0453,11:12,,"Jennifer Dien Bard (Los Angeles, United States)"
11 April 2025,SY163,11:00 - 12:00,14,,,Benedikt Huttner; Switzerland); Mirfin Mpundu; Zambia),Y163,11:00,- 12:00,"Hall 14
1-hour Symposium
People-centred approach to strengthening the AMR response at primary care
Chairs Benedikt Huttner (Geneva, Switzerland)"
11 April 2025,SY163,11:00 - 12:00,14,,,Benedikt Huttner; Switzerland); Mirfin Mpundu; Zambia),S0446,11:00,Implementation of WHO’,"s people-centred 
interventions Nienke Van De sanDe Bruinsma 
(Geneva, Switzerland)"
11 April 2025,SY163,11:00 - 12:00,14,,,Benedikt Huttner; Switzerland); Mirfin Mpundu; Zambia),S0447,11:30,,"Opportunities for strengthening AMR interventions in 
primary healthcare Sholpan Kaliyeva (Karaganda City, 
Kazakhstan)"
11 April 2025,OS122,11:00 - 12:00,16,1-hour Oral Session,Serious games - a serious business,Christian Kraef; Denmark); Galadriel Pellejero-Sagastizábal; Spain); O0878  The development process; impact and; implementation of an educational VR-module in; infection prevention and control for medical students; and healthcare workers in The Netherlands. A.; Tostmann*; Netherlands); O. Coenen-; Bouwman; B. Schippers; F. Luk; M. Graner; F. Van; Hoek; N. Stikkelbroeck; M. Dronkers; O0879  Impact of Professional Background on Performance; in ToREIMC: A Gamified Medical Knowledge; Platform A. Blanco-Di Matteo*; Spain); M.; Morante Ruiz; M. Riesgo Magaña; M. Martín García; O0880  Serious games and storytelling to enhance; adolescents' capabilities for decision-making; regarding meningococcal vaccination: a monocenter; study T. Morris*; France); S. Essalim; K.; Atroune; V. Ronat; M. Moulin; R. Eichel; E. Botelho-; Nevers; A. Gagneux-Brunon; O0881  ‘The Sepsis Olympics': Raising awareness of the; Sepsis 6 care bundle in an Irish Hospital through a; clinical challenge game. C. Uhomoibhi*; Ireland); K. Costelloe; J. Harte; N. Power; E. De Barra; O0882  Improvement of learners' confidence in antibiotic management by an interdisciplinary annual multi-; centred webinar A. Friedrichs*; Germany); E.; Kramme; T. Koch; J. Jochum; A. Van Der Linde; H.; Gerth; F. Jahn; A. Neubert,S122,11:00,- 12:00,"Hall 16
1-hour Oral Session
Serious games - a serious business
Chairs Christian Kraef (Copenhagen, Denmark)"
11 April 2025,SY159,11:00 - 12:00,2,,,Daniela Maric; Serbia); Mojca Maticic; Slovenia),Y159,11:00,- 12:00,"Hall 2
1-hour Symposium
Beat the cancer by beating the infections
Chairs Daniela Maric (Novi Sad, Serbia)"
11 April 2025,SY159,11:00 - 12:00,2,,,Daniela Maric; Serbia); Mojca Maticic; Slovenia),S0438,11:00,Prevention of infection-associated cancer:,"learning 
from each other Catharina Alberts (Amsterdam, 
Netherlands)"
11 April 2025,SY159,11:00 - 12:00,2,,,Daniela Maric; Serbia); Mojca Maticic; Slovenia),S0439,11:30,Test and treat early to prevent cancer:,"hepatitis B and 
hepatitis C Francesco Negro (Geneva, Switzerland)"
11 April 2025,SY160,11:00 - 12:00,4,,,Agnes Hajdu; Hungary); Iris K. Minichmayr; Austria),S0440,11:00,The dosing perspective:,"towards individualised 
treatment strategies Thomas Tängdén (Uppsala, 
Sweden)"
11 April 2025,SY160,11:00 - 12:00,4,,,Agnes Hajdu; Hungary); Iris K. Minichmayr; Austria),S0441,11:30,The infection control perspective:,"advancing patient-
centred approaches Alessia Savoldi (Verona, Italy)"
11 April 2025,SY161,11:00 - 12:00,5,,,Andreas H. Groll; Germany); Adilia Warris; United Kingdom),S0442,11:00,,"Emerging fungal infections in immunocompromised 
and geographically exposed children Laura Ferreras-
Antolin (London, United Kingdom)"
11 April 2025,SY161,11:00 - 12:00,5,,,Andreas H. Groll; Germany); Adilia Warris; United Kingdom),S0443,11:30,,"Best available treatments and options for children in 
resource-limited settings Fabianne Carlesse (Sao 
Paulo, Brazil)"
11 April 2025,OS118,11:00 - 12:00,6,1-hour Oral Session,Plasmids as a powerful tool of antibiotic resistance spread,,S118,11:00,- 12:00,"Hall 6
1-hour Oral Session
Plasmids as a powerful tool of antibiotic resistance spread
Chair Monika Dolejska (Pilsen, Czech Republic)"
11 April 2025,OS119,11:00 - 12:00,7,,,Claus Moser; Denmark); Matthaios Papadimitriou Olivgeris; Switzerland); O0863  A Case of Persistent Legionella micdadei  Aortitis with; Endocarditis: Diagnostic and Therapeutic; Challenges V. Zwart*; Netherlands); E.; Kayabasi; H. De Groot; R. Bentvelsen; O0864  Management and Prognosis of Vascular Endograft; Infections: Case Series N. Scarpulla*; Italy); F.; Patauner; L. Bertolino; R. Andini; A.M.C. Peluso; R.; Gallo; E. Durante-Mangoni; O0865  Fungal frenzy: handling an uncommon etiology in; prosthetic valve endocarditis I. Cafarella*; Italy); R. Gallo; F. Patauner; F. Luciano; L. Bertolino; A.M.C. Peluso; F. Boccia; R. Zampino; E. Durante-; Mangoni; O0866  Successful Use of Oritavancin as Consolidation; Therapy for Infective Endocarditis Caused by; Enterococcus  spp.: Experience from Seven Cases in a; Referral Center F. Frondizi*; Italy); G.M.; Leanza; F. Catania; F. Sangiorgi; M. Chiuchiarelli; B.; Andriolo; L. Vahedi; B. Liguoro; F. Giovannenze; E.; Taddei; G. Scoppettuolo; C. Torti; O0867  Clinical Features and Outcomes of Gram-Negative; Bacterial Endocarditis: A Case Series from a; University Hospital G. Oliva*; Italy); F.; Giovannenze; G.M. Leanza; F. Frondizi; M.; Chiuchiarelli; B. Liguoro; B. Andriolo; E. Taddei; G.; Scoppettuolo; C. Torti,S119,11:00,- 12:00,"Hall 7
1-hour Case Session
Looking inside endovascular infections
Chairs Claus Moser (Copenhagen, Denmark)"
11 April 2025,OS120,11:00 - 12:00,8,1-hour Oral Session,Exploring Host-Pathogen Interactions and Immune Dynamics in Bacterial,Giovanni Delogu; Italy); Simon Foster; United Kingdom); O0868  Bacteria and host responses in both mice and human; lung organoid model revealed the role of a novel; plasmid pvirhs1 in hypervirulent Carbapenem-; resistant Klebsiella pneumoniae Y. Zhang*; China); W. Liu; K. Lin; L. Chen; J. Wu; N. Jiang; O0869  Presence and role of hypervirulence-associated; markers in Klebsiella pneumoniae  groups based on; LD50 value in mouse septic model A. Avdeeva*; (Saint-Petersburg; Russian Federation); D. Kandina; E. Podvysotskaia; P. Chulkova; M. Velizhanina; J.; Sopova; V. Lomonosova; V. Galushka; A.; Afinogenova; V. Shapovalova; O. Sulian; I. Ageevets; V. Ageevets; S. Sidorenko; O0870  Meta-transcriptomic Insights into Host-Pathogen; Interactions in Necrotizing Soft Tissue Infections; Using Differential Analysis T. Vashist*; India); N. Rana; D. Nair; A. Angrup; V. Sharma; C.; Tandup; P. Ray; A. Arora; O0871  Unveiling the hidden virulence of Acinetobacter; baumannii : how the lipooligosaccharide core; modulates immune responses and enhances; interferon-￿ production Y.T. Lee*; Taiwan; China); Y.C. Wang; O0872  Platelets drive neutrophil-mediated; neuroinflammation in tuberculous meningitis K.; Skolimowska*; United Kingdom); R.; Wilkinson; J.S. Friedland; D. Kirwan; T. Reid; D. De; Swardt; D.L.W. Chong; J. Kutschenreuter; M. Saeed; A. Davis; S. Wasserman; R. Goliath; Q. Kakana; P.; Renner; M. Panchoo; C. Stek; R. Johnson; M.; Maxebengula,S120,11:00,- 12:00,"Hall 8
1-hour Oral Session
Exploring Host-Pathogen Interactions and Immune Dynamics in Bacterial 
Virulence
Chairs Giovanni Delogu (Rome, Italy)"
11 April 2025,OS121,11:00 - 12:00,9,1-hour Oral Session,Shaping the future of IPC - digitalisation of surveillance,Diamantis Plachouras; Sweden); Maaike S.M. Van Mourik; Netherlands),S121,11:00,- 12:00,"Hall 9
1-hour Oral Session
Shaping the future of IPC - digitalisation of surveillance
Chairs Diamantis Plachouras (Solna, Sweden)"
11 April 2025,OS119,11:00 - 12:00,7,,,Claus Moser; Denmark); Matthaios Papadimitriou Olivgeris; Switzerland); O0863  A Case of Persistent Legionella micdadei  Aortitis with; Endocarditis: Diagnostic and Therapeutic; Challenges V. Zwart*; Netherlands); E.; Kayabasi; H. De Groot; R. Bentvelsen; O0864  Management and Prognosis of Vascular Endograft; Infections: Case Series N. Scarpulla*; Italy); F.; Patauner; L. Bertolino; R. Andini; A.M.C. Peluso; R.; Gallo; E. Durante-Mangoni; O0865  Fungal frenzy: handling an uncommon etiology in; prosthetic valve endocarditis I. Cafarella*; Italy); R. Gallo; F. Patauner; F. Luciano; L. Bertolino; A.M.C. Peluso; F. Boccia; R. Zampino; E. Durante-; Mangoni; O0866  Successful Use of Oritavancin as Consolidation; Therapy for Infective Endocarditis Caused by; Enterococcus  spp.: Experience from Seven Cases in a; Referral Center F. Frondizi*; Italy); G.M.; Leanza; F. Catania; F. Sangiorgi; M. Chiuchiarelli; B.; Andriolo; L. Vahedi; B. Liguoro; F. Giovannenze; E.; Taddei; G. Scoppettuolo; C. Torti; O0867  Clinical Features and Outcomes of Gram-Negative; Bacterial Endocarditis: A Case Series from a; University Hospital G. Oliva*; Italy); F.; Giovannenze; G.M. Leanza; F. Frondizi; M.; Chiuchiarelli; B. Liguoro; B. Andriolo; E. Taddei; G.; Scoppettuolo; C. Torti,S119,11:00,- 12:00,"Hall 7
1-hour Case Session
Looking inside endovascular infections
Chairs Claus Moser (Copenhagen, Denmark)"
11 April 2025,OS120,11:00 - 12:00,8,1-hour Oral Session,Exploring Host-Pathogen Interactions and Immune Dynamics in Bacterial,Giovanni Delogu; Italy); Simon Foster; United Kingdom); O0868  Bacteria and host responses in both mice and human; lung organoid model revealed the role of a novel; plasmid pvirhs1 in hypervirulent Carbapenem-; resistant Klebsiella pneumoniae Y. Zhang*; China); W. Liu; K. Lin; L. Chen; J. Wu; N. Jiang; O0869  Presence and role of hypervirulence-associated; markers in Klebsiella pneumoniae  groups based on; LD50 value in mouse septic model A. Avdeeva*; (Saint-Petersburg; Russian Federation); D. Kandina; E. Podvysotskaia; P. Chulkova; M. Velizhanina; J.; Sopova; V. Lomonosova; V. Galushka; A.; Afinogenova; V. Shapovalova; O. Sulian; I. Ageevets; V. Ageevets; S. Sidorenko; O0870  Meta-transcriptomic Insights into Host-Pathogen; Interactions in Necrotizing Soft Tissue Infections; Using Differential Analysis T. Vashist*; India); N. Rana; D. Nair; A. Angrup; V. Sharma; C.; Tandup; P. Ray; A. Arora; O0871  Unveiling the hidden virulence of Acinetobacter; baumannii : how the lipooligosaccharide core; modulates immune responses and enhances; interferon-￿ production Y.T. Lee*; Taiwan; China); Y.C. Wang; O0872  Platelets drive neutrophil-mediated; neuroinflammation in tuberculous meningitis K.; Skolimowska*; United Kingdom); R.; Wilkinson; J.S. Friedland; D. Kirwan; T. Reid; D. De; Swardt; D.L.W. Chong; J. Kutschenreuter; M. Saeed; A. Davis; S. Wasserman; R. Goliath; Q. Kakana; P.; Renner; M. Panchoo; C. Stek; R. Johnson; M.; Maxebengula,S120,11:00,- 12:00,"Hall 8
1-hour Oral Session
Exploring Host-Pathogen Interactions and Immune Dynamics in Bacterial 
Virulence
Chairs Giovanni Delogu (Rome, Italy)"
